C-ZEITGES-0;C-HCGES-0;F-HF1;F-HF11;F-HF12;F-HF121;F-HF122;F-HF2;F-HF21;F-HF22;F-HF23;F-HF3;F-HF31;F-HF32;F-HF4;F-ALLE_HF
ZEITGES-2008;HC-HC71;58,338;58,338;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;58,338
ZEITGES-2008;HC-HC72;611,125;22,806;588,318;588,318;0,000;474,445;474,445;0,000;0,000;0,000;0,000;0,000;0,000;1085,569
ZEITGES-2008;HC-ALLE_HC;21415,946;8586,804;12829,142;12829,142;0,000;1941,961;1415,313;480,408;46,240;5212,336;4654,531;557,805;0,000;28570,243
ZEITGES-2009;HC-HC1-HC2;13984,420;5194,856;8789,564;8789,564;0,000;1076,344;880,504;195,840;0,000;2414,296;2107,706;306,590;0,000;17475,060
ZEITGES-2009;HC-HC3;3368,930;3356,090;12,840;12,840;0,000;64,034;0,000;64,034;0,000;798,513;798,513;0,000;0,000;4231,477
ZEITGES-2009;HC-HC4;610,441;83,972;526,470;526,470;0,000;242,663;0,000;242,663;0,000;107,834;96,775;11,059;0,000;960,939
ZEITGES-2009;HC-HC5;3051,190;2,290;3048,900;3048,900;0,000;71,628;71,628;0,000;0,000;1892,585;1528,727;363,859;0,000;5015,403
ZEITGES-2009;HC-HC6;440,548;322,754;117,794;117,794;0,000;58,868;0,000;11,042;47,826;103,755;103,755;0,000;0,000;603,172
ZEITGES-2009;HC-HC7;664,967;77,818;587,149;587,149;0,000;503,859;503,859;0,000;0,000;0,000;0,000;0,000;0,000;1168,826
ZEITGES-2009;HC-ALL_HC;22120,497;9037,780;13082,716;13082,716;0,000;2017,396;1455,991;513,579;47,826;5316,984;4635,477;681,508;0,000;29454,877
ZEITGES-2009;HC-HC1;12919,603;5058,720;7860,883;7860,883;0,000;855,993;848,543;7,450;0,000;1952,774;1697,286;255,488;0,000;15728,370
ZEITGES-2009;HC-HC2;1064,817;136,135;928,681;928,681;0,000;220,351;31,961;188,390;0,000;461,522;410,421;51,102;0,000;1746,690
ZEITGES-2009;HC-HC11-HC21;8703,953;4083,047;4620,907;4620,907;0,000;941,909;774,494;167,415;0,000;393,158;342,057;51,102;0,000;10039,020
ZEITGES-2009;HC-HC11;7862,746;4018,742;3844,004;3844,004;0,000;747,728;742,533;5,195;0,000;221,927;221,927;0,000;0,000;8832,401
ZEITGES-2009;HC-HC21;841,208;64,305;776,903;776,903;0,000;194,181;31,961;162,220;0,000;171,231;120,129;51,102;0,000;1206,619
ZEITGES-2009;HC-HC12-HC22;137,294;74,002;63,292;63,292;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;138,294
ZEITGES-2009;HC-HC12;137,294;74,002;63,292;63,292;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;138,294
ZEITGES-2009;HC-HC13-HC23;5125,158;1035,365;4089,793;4089,793;0,000;134,435;106,010;28,425;0,000;2020,138;1764,650;255,488;0,000;7279,731
ZEITGES-2009;HC-HC13;4901,549;963,535;3938,014;3938,014;0,000;108,264;106,010;2,254;0,000;1729,847;1474,359;255,488;0,000;6739,660
ZEITGES-2009;HC-HC131;1138,630;119,388;1019,243;1019,243;0,000;5,577;5,577;0,000;0,000;224,627;168,895;55,731;0,000;1368,834
ZEITGES-2009;HC-HC132;810,501;40,402;770,099;770,099;0,000;36,777;36,777;0,000;0,000;930,918;804,927;125,990;0,000;1778,196
ZEITGES-2009;HC-HC133;2880,656;788,203;2092,453;2092,453;0,000;63,656;63,656;0,000;0,000;458,984;385,218;73,767;0,000;3403,296
ZEITGES-2009;HC-HC139;71,762;15,542;56,220;56,220;0,000;2,254;0,000;2,254;0,000;115,318;115,318;0,000;0,000;189,334
ZEITGES-2009;HC-HC23;223,609;71,831;151,778;151,778;0,000;26,171;0,000;26,171;0,000;290,291;290,291;0,000;0,000;540,071
ZEITGES-2009;HC-HC14-HC24;18,014;2,442;15,573;15,573;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;18,014
ZEITGES-2009;HC-HC14;18,014;2,442;15,573;15,573;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;18,014
ZEITGES-2009;HC-HC31;1400,083;1400,083;0,000;0,000;0,000;0,000;0,000;0,000;0,000;717,687;717,687;0,000;0,000;2117,770
ZEITGES-2009;HC-HC32;19,236;19,236;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;19,236
ZEITGES-2009;HC-HC34;1949,612;1936,771;12,840;12,840;0,000;64,034;0,000;64,034;0,000;80,826;80,826;0,000;0,000;2094,472
ZEITGES-2009;HC-HC41;131,588;0,068;131,520;131,520;0,000;0,000;0,000;0,000;0,000;33,366;33,366;0,000;0,000;164,953
ZEITGES-2009;HC-HC42;189,810;0,113;189,697;189,697;0,000;0,000;0,000;0,000;0,000;48,125;48,125;0,000;0,000;237,935
ZEITGES-2009;HC-HC43;289,044;83,791;205,253;205,253;0,000;242,663;0,000;242,663;0,000;26,344;15,285;11,059;0,000;558,051
ZEITGES-2009;HC-HC51;2506,365;0,000;2506,365;2506,365;0,000;19,865;19,865;0,000;0,000;1117,141;760,646;356,496;0,000;3643,371
ZEITGES-2009;HC-HC511;2506,365;0,000;2506,365;2506,365;0,000;6,339;6,339;0,000;0,000;356,496;0,000;356,496;0,000;2869,200
ZEITGES-2009;HC-HC512;0,000;0,000;0,000;0,000;0,000;12,142;12,142;0,000;0,000;682,838;682,838;0,000;0,000;694,980
ZEITGES-2009;HC-HC513;0,000;0,000;0,000;0,000;0,000;1,384;1,384;0,000;0,000;77,808;77,808;0,000;0,000;79,191
ZEITGES-2009;HC-HC52;544,825;2,290;542,535;542,535;0,000;51,763;51,763;0,000;0,000;775,444;768,081;7,363;0,000;1372,032
ZEITGES-2009;HC-HC71;53,274;53,274;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;53,274
ZEITGES-2009;HC-HC72;611,693;24,545;587,149;587,149;0,000;503,859;503,859;0,000;0,000;0,000;0,000;0,000;0,000;1115,552
ZEITGES-2009;HC-ALLE_HC;22120,497;9037,780;13082,716;13082,716;0,000;2017,396;1455,991;513,579;47,826;5316,984;4635,477;681,508;0,000;29454,877
ZEITGES-2010;HC-HC1-HC2;14325,256;5441,749;8883,507;8883,507;0,000;1099,087;899,392;199,695;0,000;2525,782;2211,181;314,601;0,000;17950,125
ZEITGES-2010;HC-HC3;3459,499;3446,739;12,760;12,760;0,000;68,600;0,000;68,600;0,000;897,604;897,604;0,000;0,000;4425,703
ZEITGES-2010;HC-HC4;622,411;87,008;535,403;535,403;0,000;231,728;0,000;231,728;0,000;120,573;108,799;11,774;0,000;974,712
ZEITGES-2010;HC-HC5;3056,712;1,970;3054,742;3054,742;0,000;78,452;78,452;0,000;0,000;1970,779;1598,471;372,309;0,000;5105,943
ZEITGES-2010;HC-HC6;450,395;331,507;118,888;118,888;0,000;60,258;0,000;11,479;48,779;111,073;111,073;0,000;0,000;621,725
ZEITGES-2010;HC-HC7;661,743;74,770;586,973;586,973;0,000;503,700;503,700;0,000;0,000;0,000;0,000;0,000;0,000;1165,443
ZEITGES-2010;HC-ALL_HC;22576,015;9383,743;13192,273;13192,273;0,000;2041,824;1481,544;511,501;48,779;5625,811;4927,127;698,684;0,000;30243,651
ZEITGES-2010;HC-HC1;13194,184;5305,468;7888,715;7888,715;0,000;876,413;866,349;10,064;0,000;2066,161;1805,553;260,608;0,000;16136,758
ZEITGES-2010;HC-HC2;1131,072;136,280;994,792;994,792;0,000;222,674;33,043;189,631;0,000;459,621;405,628;53,993;0,000;1813,367
ZEITGES-2010;HC-HC11-HC21;8960,755;4270,290;4690,465;4690,465;0,000;958,610;787,573;171,037;0,000;398,024;344,031;53,993;0,000;10317,389
ZEITGES-2010;HC-HC11;8061,960;4208,960;3853,000;3853,000;0,000;762,262;754,530;7,732;0,000;245,832;245,832;0,000;0,000;9070,054
ZEITGES-2010;HC-HC21;898,795;61,330;837,465;837,465;0,000;196,349;33,043;163,306;0,000;152,192;98,199;53,993;0,000;1247,335
ZEITGES-2010;HC-HC12-HC22;147,137;81,007;66,130;66,130;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;148,137
ZEITGES-2010;HC-HC12;147,137;81,007;66,130;66,130;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;148,137
ZEITGES-2010;HC-HC13-HC23;5199,029;1087,631;4111,398;4111,398;0,000;140,477;111,819;28,658;0,000;2126,758;1866,150;260,608;0,000;7466,264
ZEITGES-2010;HC-HC13;4966,752;1012,680;3954,072;3954,072;0,000;114,151;111,819;2,332;0,000;1819,329;1558,721;260,608;0,000;6900,233
ZEITGES-2010;HC-HC131;1135,876;115,459;1020,417;1020,417;0,000;4,296;4,296;0,000;0,000;242,801;186,576;56,225;0,000;1382,972
ZEITGES-2010;HC-HC132;824,424;40,563;783,861;783,861;0,000;36,790;36,790;0,000;0,000;942,499;813,539;128,960;0,000;1803,713
ZEITGES-2010;HC-HC133;2927,130;837,248;2089,881;2089,881;0,000;70,733;70,733;0,000;0,000;512,076;436,654;75,423;0,000;3509,939
ZEITGES-2010;HC-HC139;79,323;19,409;59,913;59,913;0,000;2,332;0,000;2,332;0,000;121,953;121,953;0,000;0,000;203,608
ZEITGES-2010;HC-HC23;232,277;74,951;157,326;157,326;0,000;26,325;0,000;26,325;0,000;307,429;307,429;0,000;0,000;566,032
ZEITGES-2010;HC-HC14-HC24;18,335;2,821;15,514;15,514;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;18,335
ZEITGES-2010;HC-HC14;18,335;2,821;15,514;15,514;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;18,335
ZEITGES-2010;HC-HC31;1431,600;1431,600;0,000;0,000;0,000;0,000;0,000;0,000;0,000;800,635;800,635;0,000;0,000;2232,236
ZEITGES-2010;HC-HC32;21,511;21,511;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;21,511
ZEITGES-2010;HC-HC34;2006,387;1993,627;12,760;12,760;0,000;68,600;0,000;68,600;0,000;96,968;96,968;0,000;0,000;2171,955
ZEITGES-2010;HC-HC41;136,783;0,068;136,715;136,715;0,000;0,000;0,000;0,000;0,000;38,857;38,857;0,000;0,000;175,640
ZEITGES-2010;HC-HC42;191,202;0,106;191,095;191,095;0,000;0,000;0,000;0,000;0,000;54,313;54,313;0,000;0,000;245,515
ZEITGES-2010;HC-HC43;294,426;86,834;207,592;207,592;0,000;231,728;0,000;231,728;0,000;27,403;15,629;11,774;0,000;553,557
ZEITGES-2010;HC-HC51;2519,768;0,000;2519,768;2519,768;0,000;18,623;18,623;0,000;0,000;1157,382;792,486;364,896;0,000;3695,773
ZEITGES-2010;HC-HC511;2519,768;0,000;2519,768;2519,768;0,000;5,871;5,871;0,000;0,000;364,896;0,000;364,896;0,000;2890,536
ZEITGES-2010;HC-HC512;0,000;0,000;0,000;0,000;0,000;11,455;11,455;0,000;0,000;711,921;711,921;0,000;0,000;723,377
ZEITGES-2010;HC-HC513;0,000;0,000;0,000;0,000;0,000;1,296;1,296;0,000;0,000;80,564;80,564;0,000;0,000;81,861
ZEITGES-2010;HC-HC52;536,944;1,970;534,974;534,974;0,000;59,829;59,829;0,000;0,000;813,397;805,985;7,412;0,000;1410,170
ZEITGES-2010;HC-HC71;49,366;49,366;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;49,366
ZEITGES-2010;HC-HC72;612,377;25,404;586,973;586,973;0,000;503,700;503,700;0,000;0,000;0,000;0,000;0,000;0,000;1116,077
ZEITGES-2010;HC-ALLE_HC;22576,015;9383,743;13192,273;13192,273;0,000;2041,824;1481,544;511,501;48,779;5625,811;4927,127;698,684;0,000;30243,651
ZEITGES-2011;HC-HC1-HC2;14715,254;5516,452;9198,802;9198,802;0,000;1115,008;911,550;203,458;0,000;2594,144;2271,733;322,411;0,000;18424,406
ZEITGES-2011;HC-HC3;3569,352;3556,656;12,696;12,696;0,000;63,600;0,000;63,600;0,000;920,910;920,910;0,000;0,000;4553,862
ZEITGES-2011;HC-HC4;642,531;100,837;541,693;541,693;0,000;204,866;0,000;204,866;0,000;123,808;111,989;11,818;0,000;971,204
ZEITGES-2011;HC-HC5;3153,371;1,917;3151,454;3151,454;0,000;84,598;84,598;0,000;0,000;2069,292;1688,178;381,114;0,000;5307,261
ZEITGES-2011;HC-HC6;454,204;333,199;121,005;121,005;0,000;63,171;0,000;12,570;50,601;118,709;118,709;0,000;0,000;636,084
ZEITGES-2011;HC-HC7;665,833;91,952;573,881;573,881;0,000;535,261;535,261;0,000;0,000;0,000;0,000;0,000;0,000;1201,094
ZEITGES-2011;HC-ALL_HC;23200,545;9601,014;13599,531;13599,531;0,000;2066,503;1531,409;484,493;50,601;5826,863;5111,519;715,343;0,000;31093,911
ZEITGES-2011;HC-HC1;13519,797;5376,355;8143,443;8143,443;0,000;886,466;877,743;8,723;0,000;2088,982;1827,661;261,320;0,000;16495,245
ZEITGES-2011;HC-HC2;1195,457;140,097;1055,360;1055,360;0,000;228,542;33,807;194,735;0,000;505,163;444,072;61,091;0,000;1929,161
ZEITGES-2011;HC-HC11-HC21;9190,243;4319,261;4870,982;4870,982;0,000;971,079;797,590;173,489;0,000;384,948;323,857;61,091;0,000;10546,271
ZEITGES-2011;HC-HC11;8237,216;4256,448;3980,768;3980,768;0,000;770,306;763,783;6,523;0,000;211,217;211,217;0,000;0,000;9218,739
ZEITGES-2011;HC-HC21;953,027;62,813;890,214;890,214;0,000;200,773;33,807;166,966;0,000;173,731;112,640;61,091;0,000;1327,531
ZEITGES-2011;HC-HC12-HC22;164,258;91,275;72,983;72,983;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;165,258
ZEITGES-2011;HC-HC12;164,258;91,275;72,983;72,983;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;165,258
ZEITGES-2011;HC-HC13-HC23;5341,952;1103,020;4238,932;4238,932;0,000;143,929;113,960;29,969;0,000;2208,196;1946,876;261,320;0,000;7694,077
ZEITGES-2011;HC-HC13;5099,522;1025,736;4073,786;4073,786;0,000;116,160;113,960;2,200;0,000;1876,765;1615,444;261,320;0,000;7092,446
ZEITGES-2011;HC-HC131;1152,869;108,795;1044,073;1044,073;0,000;4,374;4,374;0,000;0,000;246,522;189,375;57,147;0,000;1403,764
ZEITGES-2011;HC-HC132;834,348;45,934;788,415;788,415;0,000;36,314;36,314;0,000;0,000;973,108;845,659;127,449;0,000;1843,770
ZEITGES-2011;HC-HC133;3026,510;849,052;2177,458;2177,458;0,000;73,272;73,272;0,000;0,000;525,520;448,795;76,724;0,000;3625,302
ZEITGES-2011;HC-HC139;85,795;21,955;63,840;63,840;0,000;2,200;0,000;2,200;0,000;131,615;131,615;0,000;0,000;219,610
ZEITGES-2011;HC-HC23;242,430;77,284;165,146;165,146;0,000;27,769;0,000;27,769;0,000;331,432;331,432;0,000;0,000;601,630
ZEITGES-2011;HC-HC14-HC24;18,801;2,896;15,905;15,905;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;18,801
ZEITGES-2011;HC-HC14;18,801;2,896;15,905;15,905;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;18,801
ZEITGES-2011;HC-HC31;1492,035;1492,035;0,000;0,000;0,000;0,000;0,000;0,000;0,000;809,798;809,798;0,000;0,000;2301,833
ZEITGES-2011;HC-HC32;25,470;25,470;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;25,470
ZEITGES-2011;HC-HC34;2051,848;2039,152;12,696;12,696;0,000;63,600;0,000;63,600;0,000;111,112;111,112;0,000;0,000;2226,559
ZEITGES-2011;HC-HC41;143,669;0,082;143,587;143,587;0,000;0,000;0,000;0,000;0,000;40,090;40,090;0,000;0,000;183,759
ZEITGES-2011;HC-HC42;190,659;0,100;190,560;190,560;0,000;0,000;0,000;0,000;0,000;53,205;53,205;0,000;0,000;243,865
ZEITGES-2011;HC-HC43;308,202;100,655;207,547;207,547;0,000;204,866;0,000;204,866;0,000;30,512;18,694;11,818;0,000;543,580
ZEITGES-2011;HC-HC51;2598,579;0,000;2598,579;2598,579;0,000;19,540;19,540;0,000;0,000;1203,658;830,265;373,393;0,000;3821,777
ZEITGES-2011;HC-HC511;2598,579;0,000;2598,579;2598,579;0,000;6,062;6,062;0,000;0,000;373,393;0,000;373,393;0,000;2978,034
ZEITGES-2011;HC-HC512;0,000;0,000;0,000;0,000;0,000;12,193;12,193;0,000;0,000;751,056;751,056;0,000;0,000;763,249
ZEITGES-2011;HC-HC513;0,000;0,000;0,000;0,000;0,000;1,286;1,286;0,000;0,000;79,209;79,209;0,000;0,000;80,494
ZEITGES-2011;HC-HC52;554,792;1,917;552,875;552,875;0,000;65,058;65,058;0,000;0,000;865,634;857,913;7,721;0,000;1485,484
ZEITGES-2011;HC-HC71;65,389;65,389;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;65,389
ZEITGES-2011;HC-HC72;600,444;26,563;573,881;573,881;0,000;535,261;535,261;0,000;0,000;0,000;0,000;0,000;0,000;1135,705
ZEITGES-2011;HC-ALLE_HC;23200,545;9601,014;13599,531;13599,531;0,000;2066,503;1531,409;484,493;50,601;5826,863;5111,519;715,343;0,000;31093,911
ZEITGES-2012;HC-HC1-HC2;15478,282;5882,003;9596,279;9596,279;0,000;1149,592;943,683;205,909;0,000;2693,303;2367,933;325,370;0,000;19321,177
ZEITGES-2012;HC-HC3;3701,161;3688,871;12,289;12,289;0,000;62,273;0,000;62,273;0,000;998,943;998,943;0,000;0,000;4762,376
ZEITGES-2012;HC-HC4;673,982;120,885;553,097;553,097;0,000;220,876;0,000;220,876;0,000;125,155;112,845;12,311;0,000;1020,012
ZEITGES-2012;HC-HC5;3231,752;1,517;3230,235;3230,235;0,000;94,037;94,037;0,000;0,000;2144,337;1755,625;388,712;0,000;5470,126
ZEITGES-2012;HC-HC6;468,577;338,410;130,166;130,166;0,000;64,920;0,000;13,868;51,052;107,327;107,327;0,000;0,000;640,825
ZEITGES-2012;HC-HC7;716,672;86,513;630,159;630,159;0,000;568,732;568,732;0,000;0,000;0,000;0,000;0,000;0,000;1285,404
ZEITGES-2012;HC-ALL_HC;24270,425;10118,200;14152,225;14152,225;0,000;2160,430;1606,452;502,925;51,052;6069,065;5342,673;726,393;0,000;32499,920
ZEITGES-2012;HC-HC1;14199,796;5728,558;8471,239;8471,239;0,000;918,579;909,364;9,215;0,000;2140,963;1880,261;260,702;0,000;17259,338
ZEITGES-2012;HC-HC2;1278,486;153,446;1125,040;1125,040;0,000;231,012;34,319;196,693;0,000;552,340;487,672;64,668;0,000;2061,838
ZEITGES-2012;HC-HC11-HC21;9640,045;4560,247;5079,798;5079,798;0,000;995,704;822,066;173,638;0,000;432,218;367,550;64,668;0,000;11067,967
ZEITGES-2012;HC-HC11;8619,287;4493,285;4126,002;4126,002;0,000;794,499;787,747;6,752;0,000;230,392;230,392;0,000;0,000;9644,178
ZEITGES-2012;HC-HC21;1020,758;66,962;953,795;953,795;0,000;201,205;34,319;166,886;0,000;201,826;137,158;64,668;0,000;1423,789
ZEITGES-2012;HC-HC12-HC22;219,660;121,915;97,745;97,745;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;220,660
ZEITGES-2012;HC-HC12;219,660;121,915;97,745;97,745;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;220,660
ZEITGES-2012;HC-HC13-HC23;5598,993;1197,344;4401,650;4401,650;0,000;153,887;121,617;32,270;0,000;2260,085;1999,383;260,702;0,000;8012,966
ZEITGES-2012;HC-HC13;5341,265;1110,860;4230,405;4230,405;0,000;124,080;121,617;2,463;0,000;1909,571;1648,869;260,702;0,000;7374,917
ZEITGES-2012;HC-HC131;1191,287;109,147;1082,140;1082,140;0,000;4,844;4,844;0,000;0,000;246,940;189,877;57,063;0,000;1443,070
ZEITGES-2012;HC-HC132;846,771;45,039;801,732;801,732;0,000;36,816;36,816;0,000;0,000;1017,565;891,491;126,074;0,000;1901,152
ZEITGES-2012;HC-HC133;3209,668;931,724;2277,944;2277,944;0,000;79,957;79,957;0,000;0,000;528,002;450,437;77,565;0,000;3817,628
ZEITGES-2012;HC-HC139;93,539;24,951;68,589;68,589;0,000;2,463;0,000;2,463;0,000;117,064;117,064;0,000;0,000;213,067
ZEITGES-2012;HC-HC23;257,728;86,484;171,245;171,245;0,000;29,807;0,000;29,807;0,000;350,514;350,514;0,000;0,000;638,049
ZEITGES-2012;HC-HC14-HC24;19,584;2,498;17,086;17,086;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;19,584
ZEITGES-2012;HC-HC14;19,584;2,498;17,086;17,086;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;19,584
ZEITGES-2012;HC-HC31;1558,024;1558,024;0,000;0,000;0,000;0,000;0,000;0,000;0,000;873,885;873,885;0,000;0,000;2431,909
ZEITGES-2012;HC-HC32;30,487;30,487;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;30,487
ZEITGES-2012;HC-HC34;2112,650;2100,360;12,289;12,289;0,000;62,273;0,000;62,273;0,000;125,058;125,058;0,000;0,000;2299,980
ZEITGES-2012;HC-HC41;138,580;0,075;138,505;138,505;0,000;0,000;0,000;0,000;0,000;38,554;38,554;0,000;0,000;177,134
ZEITGES-2012;HC-HC42;197,399;0,093;197,306;197,306;0,000;0,000;0,000;0,000;0,000;54,922;54,922;0,000;0,000;252,321
ZEITGES-2012;HC-HC43;338,003;120,718;217,285;217,285;0,000;220,876;0,000;220,876;0,000;31,679;19,368;12,311;0,000;590,557
ZEITGES-2012;HC-HC51;2657,405;0,000;2657,405;2657,405;0,000;21,083;21,083;0,000;0,000;1241,878;860,680;381,198;0,000;3920,366
ZEITGES-2012;HC-HC511;2657,405;0,000;2657,405;2657,405;0,000;6,471;6,471;0,000;0,000;381,198;0,000;381,198;0,000;3045,074
ZEITGES-2012;HC-HC512;0,000;0,000;0,000;0,000;0,000;13,180;13,180;0,000;0,000;776,333;776,333;0,000;0,000;789,513
ZEITGES-2012;HC-HC513;0,000;0,000;0,000;0,000;0,000;1,432;1,432;0,000;0,000;84,347;84,347;0,000;0,000;85,779
ZEITGES-2012;HC-HC52;574,346;1,517;572,829;572,829;0,000;72,954;72,954;0,000;0,000;902,459;894,945;7,514;0,000;1549,760
ZEITGES-2012;HC-HC71;54,788;54,788;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;54,788
ZEITGES-2012;HC-HC72;661,884;31,725;630,159;630,159;0,000;568,732;568,732;0,000;0,000;0,000;0,000;0,000;0,000;1230,616
ZEITGES-2012;HC-ALLE_HC;24270,425;10118,200;14152,225;14152,225;0,000;2160,430;1606,452;502,925;51,052;6069,065;5342,673;726,393;0,000;32499,920
ZEITGES-2013;HC-HC1-HC2;15694,072;5843,409;9850,663;9850,663;0,000;1182,802;966,569;216,233;0,000;2802,884;2474,053;328,831;0,000;19679,758
ZEITGES-2013;HC-HC3;3764,460;3752,642;11,818;11,818;0,000;63,612;0,000;63,612;0,000;1157,779;1157,779;0,000;0,000;4985,851
ZEITGES-2013;HC-HC4;694,735;127,438;567,297;567,297;0,000;222,030;0,000;222,030;0,000;126,532;114,988;11,545;0,000;1043,298
ZEITGES-2013;HC-HC5;3276,153;0,000;3276,153;3276,153;0,000;116,688;116,688;0,000;0,000;2180,051;1783,942;396,109;0,000;5572,892
ZEITGES-2013;HC-HC6;491,495;335,091;156,405;156,405;0,000;72,376;0,000;14,059;58,317;119,960;119,960;0,000;0,000;683,831
ZEITGES-2013;HC-HC7;735,421;85,419;650,002;650,002;0,000;615,539;615,539;0,000;0,000;0,000;0,000;0,000;0,000;1350,961
ZEITGES-2013;HC-ALL_HC;24656,336;10143,999;14512,337;14512,337;0,000;2273,048;1698,796;515,934;58,317;6387,207;5650,722;736,485;0,000;33316,590
ZEITGES-2013;HC-HC1;14359,236;5686,978;8672,258;8672,258;0,000;940,218;930,633;9,585;0,000;2202,698;1940,849;261,848;0,000;17502,151
ZEITGES-2013;HC-HC2;1334,836;156,432;1178,405;1178,405;0,000;242,584;35,936;206,648;0,000;600,186;533,203;66,983;0,000;2177,606
ZEITGES-2013;HC-HC11-HC21;9618,174;4476,540;5141,634;5141,634;0,000;1016,086;834,396;181,690;0,000;455,667;388,684;66,983;0,000;11089,927
ZEITGES-2013;HC-HC11;8558,087;4413,025;4145,062;4145,062;0,000;805,302;798,460;6,842;0,000;235,013;235,013;0,000;0,000;9598,403
ZEITGES-2013;HC-HC21;1060,087;63,515;996,572;996,572;0,000;210,783;35,936;174,847;0,000;220,654;153,671;66,983;0,000;1491,524
ZEITGES-2013;HC-HC12-HC22;244,992;136,210;108,782;108,782;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;245,992
ZEITGES-2013;HC-HC12;244,992;136,210;108,782;108,782;0,000;0,000;0,000;0,000;0,000;1,000;1,000;0,000;0,000;245,992
ZEITGES-2013;HC-HC13-HC23;5809,938;1227,869;4582,069;4582,069;0,000;166,716;132,173;34,543;0,000;2346,217;2084,369;261,848;0,000;8322,871
ZEITGES-2013;HC-HC13;5535,189;1134,952;4400,237;4400,237;0,000;134,916;132,173;2,743;0,000;1966,685;1704,836;261,848;0,000;7636,789
ZEITGES-2013;HC-HC131;1237,124;98,865;1138,259;1138,259;0,000;5,493;5,493;0,000;0,000;242,332;184,404;57,928;0,000;1484,949
ZEITGES-2013;HC-HC132;862,167;49,138;813,029;813,029;0,000;37,776;37,776;0,000;0,000;1051,134;926,752;124,382;0,000;1951,077
ZEITGES-2013;HC-HC133;3333,614;956,901;2376,713;2376,713;0,000;88,904;88,904;0,000;0,000;546,181;466,642;79,539;0,000;3968,699
ZEITGES-2013;HC-HC139;102,284;30,049;72,236;72,236;0,000;2,743;0,000;2,743;0,000;127,037;127,037;0,000;0,000;232,064
ZEITGES-2013;HC-HC23;274,750;92,917;181,833;181,833;0,000;31,800;0,000;31,800;0,000;379,532;379,532;0,000;0,000;686,082
ZEITGES-2013;HC-HC14-HC24;20,967;2,790;18,177;18,177;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;20,967
ZEITGES-2013;HC-HC14;20,967;2,790;18,177;18,177;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;20,967
ZEITGES-2013;HC-HC31;1587,476;1587,476;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1017,609;1017,609;0,000;0,000;2605,085
ZEITGES-2013;HC-HC32;33,300;33,300;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;33,300
ZEITGES-2013;HC-HC34;2143,683;2131,865;11,818;11,818;0,000;63,612;0,000;63,612;0,000;140,170;140,170;0,000;0,000;2347,466
ZEITGES-2013;HC-HC41;147,373;0,087;147,286;147,286;0,000;0,000;0,000;0,000;0,000;39,666;39,666;0,000;0,000;187,039
ZEITGES-2013;HC-HC42;201,832;0,113;201,719;201,719;0,000;0,000;0,000;0,000;0,000;54,325;54,325;0,000;0,000;256,157
ZEITGES-2013;HC-HC43;345,530;127,238;218,292;218,292;0,000;222,030;0,000;222,030;0,000;32,542;20,997;11,545;0,000;600,102
ZEITGES-2013;HC-HC51;2677,415;0,000;2677,415;2677,415;0,000;23,459;23,459;0,000;0,000;1259,181;870,835;388,346;0,000;3960,055
